node_name,node_name_source,node_code,node_code_source,node_type,node_type_source,owner,owner_source,latitude,latitude_source,longitude,longitude_source,elevation,elevation_source,province,province_source,operating_region,operating_region_source,copper_balancing_area,copper_balancing_area_source,notes,notes_source
"North Shore DS","78","ON_NOS_DSS","N/A","Distribution","N/A","Hydro One Networks Inc.","78","46.236838","62","-82.995393","62","182","N/A","ON","N/A","Ontario","N/A","Ontario.b","N/A","NULL","N/A"
"Notre Development TS","78","ON_NOT_ISS","N/A","Industrial","N/A","Hydro One Networks Inc.","78","48.071713","62","-79.921801","62","339","N/A","ON","N/A","Ontario","N/A","Ontario.b","N/A","NULL","N/A"
"Nova SS","78","ON_NOV_SWS","N/A","Switching","N/A","Hydro One Networks Inc.","78","42.900624","62","-82.429980","62","183","N/A","ON","N/A","Ontario","N/A","Ontario.a","N/A","NULL","N/A"
"NPD #2 STR10 JCT","78","ON_NPD_JCT","N/A","Junction","N/A","Hydro One Networks Inc.","78","46.175553","62","-77.688921","62","151","N/A","ON","N/A","Ontario","N/A","Ontario.a","N/A","NULL","N/A"
"Nepean Epworth MTS","78","ON_NPE_DSS","N/A","Distribution","N/A","Hydro One Networks Inc.","78","45.351261","62","-75.741365","62","93","N/A","ON","N/A","Ontario","N/A","Ontario.a","N/A","NULL","N/A"
"Nepean Epworth JCT","78","ON_NPE_JCT","N/A","Junction","N/A","Hydro One Networks Inc.","78","45.351112","62","-75.741600","62","93","N/A","ON","N/A","Ontario","N/A","Ontario.a","N/A","NULL","N/A"
"NPIF Kingston GS","78","ON_NPK_GSS","N/A","Generation","N/A","Hydro One Networks Inc.","78","44.210746","62","-76.724997","62","90","N/A","ON","N/A","Ontario","N/A","Ontario.a","N/A","NULL","N/A"
"NPIF Kingston JCT","78","ON_NPK_JCT","N/A","Junction","N/A","Hydro One Networks Inc.","78","44.230182","62","-76.726996","62","99","N/A","ON","N/A","Ontario","N/A","Ontario.a","N/A","NULL","N/A"
"NQL1 B JCT","78","ON_NQL_JCT","N/A","Junction","N/A","Hydro One Networks Inc.","78","45.327453","62","-75.779409","62","90","N/A","ON","N/A","Ontario","N/A","Ontario.a","N/A","NULL","N/A"
"NRC TS","78","ON_NRC_DSS","N/A","Distribution","N/A","Hydro One Networks Inc.","78","45.450222","62","-75.618524","62","86","N/A","ON","N/A","Ontario","N/A","Ontario.a","N/A","NULL","N/A"
"NRC JCT","78","ON_NRC_JCT","N/A","Junction","N/A","Hydro One Networks Inc.","78","45.450506","62","-75.617508","62","86","N/A","ON","N/A","Ontario","N/A","Ontario.a","N/A","NULL","N/A"
"Norman GS","78","ON_NRM_GSS","N/A","Generation","N/A","Hydro One Networks Inc.","78","49.771594","62","-94.524255","62","334","N/A","ON","N/A","Ontario","N/A","Ontario.b","N/A","NULL","N/A"
"Norman JCT","78","ON_NRM_JCT","N/A","Junction","N/A","Hydro One Networks Inc.","78","49.772353","62","-94.514380","62","333","N/A","ON","N/A","Ontario","N/A","Ontario.b","N/A","NULL","N/A"
"Nova St Clair R TS","78","ON_NSC_ISS","N/A","Industrial","N/A","Hydro One Networks Inc.","78","42.897934","62","-82.441632","62","183","N/A","ON","N/A","Ontario","N/A","Ontario.a","N/A","NULL","N/A"
"North Spirit Lake TS","78","ON_NSL_DSS","N/A","Distribution","N/A","WPLP","Single references: ['WPLP. 2018. Application for Leave to Construct.']","52.476652","62","-92.988690","62","338","N/A","ON","N/A","Ontario","N/A","Ontario.b","N/A","NULL","N/A"
"Nanticoke Creek JCT","78","ON_NTC_JCT","N/A","Junction","N/A","Hydro One Networks Inc.","78","42.805158","62","-80.058886","62","183","N/A","ON","N/A","Ontario","N/A","Ontario.a","N/A","NULL","N/A"
"Nanticoke TS","78","ON_NTK_TSS","N/A","Terminal","N/A","Hydro One Networks Inc.","78","42.800467","62","-80.055993","62","183","N/A","ON","N/A","Ontario","N/A","Ontario.a","N/A","NULL","N/A"
"Nova Corunna TS","78","ON_NVC_ISS","N/A","Industrial","N/A","Hydro One Networks Inc.","78","42.876168","62","-82.410536","62","187","N/A","ON","N/A","Ontario","N/A","Ontario.a","N/A","NULL","N/A"
"Nova Moore TS","78","ON_NVM_ISS","N/A","Industrial","N/A","Hydro One Networks Inc.","78","42.851216","62","-82.425305","62","186","N/A","ON","N/A","Ontario","N/A","Ontario.a","N/A","NULL","N/A"
"Nova Moore JCT","78","ON_NVM_JCT","N/A","Junction","N/A","Hydro One Networks Inc.","78","42.851416","62","-82.427553","62","186","N/A","ON","N/A","Ontario","N/A","Ontario.a","N/A","NULL","N/A"
"Navan DS","78","ON_NVN_DSS","N/A","Distribution","N/A","Hydro One Networks Inc.","78","45.429018","62","-75.431515","62","81","N/A","ON","N/A","Ontario","N/A","Ontario.a","N/A","NULL","N/A"
"Newington DS","78","ON_NWG_DSS","N/A","Distribution","N/A","Hydro One Networks Inc.","78","45.083777","62","-74.985276","62","91","N/A","ON","N/A","Ontario","N/A","Ontario.a","N/A","NULL","N/A"
"Newington JCT","78","ON_NWG_JCT","N/A","Junction","N/A","Hydro One Networks Inc.","78","45.083712","62","-74.985804","62","91","N/A","ON","N/A","Ontario","N/A","Ontario.a","N/A","NULL","N/A"
"Newport JCT","78","ON_NWP_JCT","N/A","Junction","N/A","Hydro One Networks Inc.","78","43.109460","62","-80.179288","62","212","N/A","ON","N/A","Ontario","N/A","Ontario.a","N/A","NULL","N/A"
"Newton TS","78","ON_NWT_DSS","N/A","Distribution","N/A","Hydro One Networks Inc.","78","43.257260","62","-79.908254","62","95","N/A","ON","N/A","Ontario","N/A","Ontario.a","N/A","NULL","N/A"
"Oakville TS #2","78","ON_OAK_DSS","N/A","Distribution","N/A","Hydro One Networks Inc.","78","43.481665","62","-79.658765","62","99","N/A","ON","N/A","Ontario","N/A","Ontario.a","N/A","NULL","N/A"
"Onaping Area M&M TS","78","ON_OAM_ISS","N/A","Industrial","N/A","Hydro One Networks Inc.","78","46.672034","62","-81.342885","62","392","N/A","ON","N/A","Ontario","N/A","Ontario.b","N/A","NULL","N/A"
"OBrien JCT","78","ON_OBR_JCT","N/A","Junction","N/A","Hydro One Networks Inc.","78","49.404816","62","-82.427603","62","212","N/A","ON","N/A","Ontario","N/A","Ontario.b","N/A","NULL","N/A"
"Ogden JCT","78","ON_ODG_JCT","N/A","Junction","N/A","Hydro One Networks Inc.","78","48.439090","62","-81.440167","62","282","N/A","ON","N/A","Ontario","N/A","Ontario.b","N/A","NULL","N/A"
"Odessa JCT","78","ON_ODS_JCT","N/A","Junction","N/A","Hydro One Networks Inc.","78","44.276769","62","-76.766411","62","128","N/A","ON","N/A","Ontario","N/A","Ontario.a","N/A","NULL","N/A"
"Oshawa GM TS","78","ON_OGM_ISS","N/A","Industrial","N/A","Hydro One Networks Inc.","78","43.865729","62","-78.872067","62","90","N/A","ON","N/A","Ontario","N/A","Ontario.a","N/A","NULL","N/A"
"Oshawa GM JCT","78","ON_OGM_JCT","N/A","Junction","N/A","Hydro One Networks Inc.","78","43.880673","62","-78.888865","62","102","N/A","ON","N/A","Ontario","N/A","Ontario.a","N/A","NULL","N/A"
"OHSC GS","78","ON_OHS_GSS","N/A","Generation","N/A","Hydro One Networks Inc.","78","45.403650","62","-75.653944","62","72","N/A","ON","N/A","Ontario","N/A","Ontario.a","N/A","NULL","N/A"
"OHSC JCT","78","ON_OHS_JCT","N/A","Junction","N/A","Hydro One Networks Inc.","78","45.405051","62","-75.652324","62","72","N/A","ON","N/A","Ontario","N/A","Ontario.a","N/A","NULL","N/A"
"Ojibway JCT","78","ON_OJB_JCT","N/A","Junction","N/A","Hydro One Networks Inc.","78","42.277954","62","-83.086026","62","176","N/A","ON","N/A","Ontario","N/A","Ontario.a","N/A","NULL","N/A"
"Old Armitage JCT","78","ON_OLA_JCT","N/A","Junction","N/A","Hydro One Networks Inc.","78","44.031050","62","-79.461100","62","242","N/A","ON","N/A","Ontario","N/A","Ontario.a","N/A","NULL","N/A"
"Onakawana TS","78","ON_ONA_ISS","N/A","Industrial","N/A","Hydro One Networks Inc.","78","50.603383","62","-81.424205","62","48","N/A","ON","N/A","Ontario","N/A","Ontario.b","N/A","NULL","N/A"
"Onakawana JCT","78","ON_ONA_JCT","N/A","Junction","N/A","Hydro One Networks Inc.","78","50.603431","62","-81.424608","62","48","N/A","ON","N/A","Ontario","N/A","Ontario.b","N/A","NULL","N/A"
"Onaping JCT","78","ON_ONP_JCT","N/A","Junction","N/A","Hydro One Networks Inc.","78","46.668839","62","-81.342772","62","392","N/A","ON","N/A","Ontario","N/A","Ontario.b","N/A","NULL","N/A"
"IPT Dennison 1","78","ON_ONQC01_IPT","N/A","International","N/A","ON-QC Border","N/A","45.214325","62","-74.355423","62","50","N/A","ON","N/A","Ontario","N/A","Ontario.a","N/A","NULL","N/A"
"IPT Dennison 2","78","ON_ONQC02_IPT","N/A","International","N/A","ON-QC Border","N/A","45.214330","62","-74.355428","62","50","N/A","ON","N/A","Ontario","N/A","Ontario.a","N/A","NULL","N/A"
"IPT Beauharnois 1","78","ON_ONQC03_IPT","N/A","Interprovincial","N/A","ON-QC Border","N/A","45.239217","62","-74.388274","62","55","N/A","ON","N/A","Ontario","N/A","Ontario.a","N/A","NULL","N/A"
"IPT Beauharnois 2","78","ON_ONQC04_IPT","N/A","Interprovincial","N/A","ON-QC Border","N/A","45.239563","62","-74.388736","62","55","N/A","ON","N/A","Ontario","N/A","Ontario.a","N/A","NULL","N/A"
"IPT Outaouais 1","78","ON_ONQC05_IPT","N/A","Interprovincial","N/A","ON-QC Border","N/A","45.519741","62","-75.422844","62","54","N/A","ON","N/A","Ontario","N/A","Ontario.a","N/A","NULL","N/A"
"IPT Outaouais 2","78","ON_ONQC06_IPT","N/A","Interprovincial","N/A","ON-QC Border","N/A","45.519740","62","-75.422853","62","54","N/A","ON","N/A","Ontario","N/A","Ontario.a","N/A","NULL","N/A"
"IPT Masson 1","78","ON_ONQC07_IPT","N/A","Interprovincial","N/A","ON-QC Border","N/A","45.519677","62","-75.423526","62","54","N/A","ON","N/A","Ontario","N/A","Ontario.a","N/A","NULL","N/A"
"IPT Masson 2","78","ON_ONQC08_IPT","N/A","Interprovincial","N/A","ON-QC Border","N/A","45.519676","62","-75.423537","62","54","N/A","ON","N/A","Ontario","N/A","Ontario.a","N/A","NULL","N/A"
"IPT Chats Falls 1","78","ON_ONQC09_IPT","N/A","Interprovincial","N/A","ON-QC Border","N/A","45.516798","62","-76.209898","62","64","N/A","ON","N/A","Ontario","N/A","Ontario.a","N/A","NULL","N/A"
"IPT Chats Falls 2","78","ON_ONQC10_IPT","N/A","Interprovincial","N/A","ON-QC Border","N/A","45.516729","62","-76.210258","62","64","N/A","ON","N/A","Ontario","N/A","Ontario.a","N/A","NULL","N/A"
"IPT Chenaux","78","ON_ONQC11_IPT","N/A","Interprovincial","N/A","ON-QC Border","N/A","45.632659","62","-76.679913","62","80","N/A","ON","N/A","Ontario","N/A","Ontario.a","N/A","NULL","N/A"
"IPT Kipawa","78","ON_ONQC12_IPT","N/A","Interprovincial","N/A","ON-QC Border","N/A","46.382246","62","-78.727891","62","172","N/A","ON","N/A","Ontario","N/A","Ontario.b","N/A","NULL","N/A"
"IPT Dymond","78","ON_ONQC13_IPT","N/A","Interprovincial","N/A","ON-QC Border","N/A","47.630350","62","-79.517751","62","177","N/A","ON","N/A","Ontario","N/A","Ontario.b","N/A","NULL","N/A"
"INT Minnesota 1","78","ON_ONUS01_INT","N/A","International","N/A","ON-US Border","N/A","48.609836","62","-93.405605","62","337","N/A","ON","N/A","Ontario","N/A","Ontario.b","N/A","NULL","N/A"
"INT Minnesota 2","78","ON_ONUS02_INT","N/A","International","N/A","ON-US Border","N/A","48.609885","62","-93.404842","62","337","N/A","ON","N/A","Ontario","N/A","Ontario.b","N/A","NULL","N/A"
"INT Bunce Creek","78","ON_ONUS03_INT","N/A","International","N/A","ON-US Border","N/A","42.923492","62","-82.456394","62","166","N/A","ON","N/A","Ontario","N/A","Ontario.a","N/A","NULL","N/A"
"INT St Clair 1","78","ON_ONUS04_INT","N/A","International","N/A","ON-US Border","N/A","42.790139","62","-82.474086","62","178","N/A","ON","N/A","Ontario","N/A","Ontario.a","N/A","NULL","N/A"
"INT St Clair 2","78","ON_ONUS05_INT","N/A","International","N/A","ON-US Border","N/A","42.790200","62","-82.474100","62","178","N/A","ON","N/A","Ontario","N/A","Ontario.a","N/A","NULL","N/A"
"INT Waterman","78","ON_ONUS06_INT","N/A","International","N/A","ON-US Border","N/A","42.292263","62","-83.094660","62","174","N/A","ON","N/A","Ontario","N/A","Ontario.a","N/A","NULL","N/A"
"INT Peace Bridge","78","ON_ONUS07_INT","N/A","International","N/A","ON-US Border","N/A","42.909577","62","-78.905974","62","174","N/A","ON","N/A","Ontario","N/A","Ontario.a","N/A","NULL","N/A"
"INT Niagara 1","78","ON_ONUS08_INT","N/A","International","N/A","ON-US Border","N/A","43.136951","62","-79.046277","62","109","N/A","ON","N/A","Ontario","N/A","Ontario.a","N/A","NULL","N/A"
"INT Niagara 2","78","ON_ONUS09_INT","N/A","International","N/A","ON-US Border","N/A","43.137242","62","-79.045752","62","109","N/A","ON","N/A","Ontario","N/A","Ontario.a","N/A","NULL","N/A"
"INT Niagara 3","78","ON_ONUS10_INT","N/A","International","N/A","ON-US Border","N/A","43.142791","62","-79.042526","62","168","N/A","ON","N/A","Ontario","N/A","Ontario.a","N/A","NULL","N/A"
"INT Niagara 4","78","ON_ONUS11_INT","N/A","International","N/A","ON-US Border","N/A","43.142997","62","-79.042470","62","168","N/A","ON","N/A","Ontario","N/A","Ontario.a","N/A","NULL","N/A"
"INT St Lawrence Massena 1","78","ON_ONUS12_INT","N/A","International","N/A","ON-US Border","N/A","45.004702","62","-74.786382","62","51","N/A","ON","N/A","Ontario","N/A","Ontario.a","N/A","NULL","N/A"
"INT St Lawrence Massena 2","78","ON_ONUS13_INT","N/A","International","N/A","ON-US Border","N/A","45.004703","62","-74.786365","62","51","N/A","ON","N/A","Ontario","N/A","Ontario.a","N/A","NULL","N/A"
"INT Cornwall Massena 1","78","ON_ONUS14_INT","N/A","International","N/A","ON-US Border","N/A","45.004734","62","-74.785654","62","51","N/A","ON","N/A","Ontario","N/A","Ontario.a","N/A","NULL","N/A"
"INT Cornwall Massena 2","78","ON_ONUS15_INT","N/A","International","N/A","ON-US Border","N/A","45.004734","62","-74.785662","62","51","N/A","ON","N/A","Ontario","N/A","Ontario.a","N/A","NULL","N/A"
"Orleans JCT #2","78","ON_OR2_JCT","N/A","Junction","N/A","Hydro One Networks Inc.","78","45.456886","62","-75.486409","62","69","N/A","ON","N/A","Ontario","N/A","Ontario.a","N/A","NULL","N/A"
"Orangeville TS","78","ON_ORA_DSS","N/A","Distribution","N/A","Hydro One Networks Inc.","78","43.915662","62","-80.159929","62","489","N/A","ON","N/A","Ontario","N/A","Ontario.a","N/A","NULL","N/A"
"Orillia TS","78","ON_ORI_DSS","N/A","Distribution","N/A","Hydro One Networks Inc.","78","44.669704","62","-79.451967","62","211","N/A","ON","N/A","Ontario","N/A","Ontario.a","N/A","NULL","N/A"
"Orleans TS","78","ON_ORL_DSS","N/A","Distribution","N/A","Hydro One Networks Inc.","78","45.455086","62","-75.491461","62","69","N/A","ON","N/A","Ontario","N/A","Ontario.a","N/A","NULL","N/A"
"Orleans JCT","78","ON_ORL_JCT","N/A","Junction","N/A","Hydro One Networks Inc.","78","45.455279","62","-75.489589","62","69","N/A","ON","N/A","Ontario","N/A","Ontario.a","N/A","NULL","N/A"
"Otter Rapids GS","78","ON_ORP_GSS","N/A","Generation","N/A","Hydro One Networks Inc.","78","50.182887","62","-81.638087","62","117","N/A","ON","N/A","Ontario","N/A","Ontario.b","N/A","NULL","N/A"
"Otter Rapids SS","78","ON_ORP_SWS","N/A","Switching","N/A","Hydro One Networks Inc.","78","50.182516","62","-81.639160","62","117","N/A","ON","N/A","Ontario","N/A","Ontario.b","N/A","NULL","N/A"
"Osgoode JCT","78","ON_OSG_JCT","N/A","Junction","N/A","Hydro One Networks Inc.","78","45.221223","62","-75.447400","62","82","N/A","ON","N/A","Ontario","N/A","Ontario.a","N/A","NULL","N/A"
"Otonabee TS","78","ON_OTB_DSS","N/A","Distribution","N/A","Hydro One Networks Inc.","78","44.279765","62","-78.288158","62","206","N/A","ON","N/A","Ontario","N/A","Ontario.a","N/A","NULL","N/A"
"Otter Creek JCT","78","ON_OTC_JCT","N/A","Junction","N/A","Hydro One Networks Inc.","78","45.465511","62","-78.213461","62","434","N/A","ON","N/A","Ontario","N/A","Ontario.a","N/A","NULL","N/A"
"Otto Holden TS","78","ON_OTH_DSS","N/A","Distribution","N/A","Hydro One Networks Inc.","78","46.377135","62","-78.729767","62","172","N/A","ON","N/A","Ontario","N/A","Ontario.b","N/A","NULL","N/A"
"Ottawa JCT","78","ON_OTT_JCT","N/A","Junction","N/A","Hydro One Networks Inc.","78","45.381931","62","-75.741475","62","87","N/A","ON","N/A","Ontario","N/A","Ontario.a","N/A","NULL","N/A"
"Overbrook TS","78","ON_OVB_DSS","N/A","Distribution","N/A","Hydro One Networks Inc.","78","45.423202","62","-75.645914","62","62","N/A","ON","N/A","Ontario","N/A","Ontario.a","N/A","NULL","N/A"
"Owen Sound TS","78","ON_OWS_DSS","N/A","Distribution","N/A","Hydro One Networks Inc.","78","44.561699","62","-80.922076","62","253","N/A","ON","N/A","Ontario","N/A","Ontario.a","N/A","NULL","N/A"
"Owen Sound JCT","78","ON_OWS_JCT","N/A","Junction","N/A","Hydro One Networks Inc.","78","44.562224","62","-80.917707","62","253","N/A","ON","N/A","Ontario","N/A","Ontario.a","N/A","Location approximate","N/A"
"Oxford Street JCT","78","ON_OXS_JCT","N/A","Junction","N/A","Hydro One Networks Inc.","78","43.014054","62","-81.194507","62","265","N/A","ON","N/A","Ontario","N/A","Ontario.a","N/A","NULL","N/A"
"Oxy Vinyls TS","78","ON_OXY_ISS","N/A","Industrial","N/A","Hydro One Networks Inc.","78","43.049148","62","-79.173627","62","171","N/A","ON","N/A","Ontario","N/A","Ontario.a","N/A","NULL","N/A"
"P7B STR 320 JCT","78","ON_P7B_JCT","N/A","Junction","N/A","Hydro One Networks Inc.","78","48.478067","62","-89.156441","62","199","N/A","ON","N/A","Ontario","N/A","Ontario.b","N/A","NULL","N/A"
"Pakwash JCT","78","ON_PAK_JCT","N/A","Junction","N/A","Hydro One Networks Inc.","78","50.807826","62","-93.427706","62","350","N/A","ON","N/A","Ontario","N/A","Ontario.b","N/A","NULL","N/A"
"Palermo TS","78","ON_PAL_DSS","N/A","Distribution","N/A","Hydro One Networks Inc.","78","43.454751","62","-79.799430","62","175","N/A","ON","N/A","Ontario","N/A","Ontario.a","N/A","NULL","N/A"
"Palermo TxB JCT","78","ON_PAL_JCT","N/A","Junction","N/A","Hydro One Networks Inc.","78","43.454823","62","-79.800240","62","181","N/A","ON","N/A","Ontario","N/A","Ontario.a","N/A","NULL","N/A"
"Pamour Mine","78","ON_PAM_ISS","N/A","Junction","N/A","Hydro One Networks Inc.","78","48.529253","62","-81.114238","62","280","N/A","ON","N/A","Ontario","N/A","Ontario.b","N/A","Location approximate","N/A"
"Pamour JCT","78","ON_PAM_JCT","N/A","Junction","N/A","Hydro One Networks Inc.","78","48.523462","62","-81.268538","62","303","N/A","ON","N/A","Ontario","N/A","Ontario.b","N/A","Location approximate","N/A"
"Pte-Aux-Roches WF GS","78","ON_PAR_GSS","N/A","Generation","N/A","Hydro One Networks Inc.","78","42.272060","62","-82.706673","62","178","N/A","ON","N/A","Ontario","N/A","Ontario.a","N/A","NULL","N/A"
"Pte-Aux-Roches WF JCT","78","ON_PAR_JCT","N/A","Junction","N/A","Hydro One Networks Inc.","78","42.272094","62","-82.707283","62","178","N/A","ON","N/A","Ontario","N/A","Ontario.a","N/A","NULL","N/A"
"Porcupine TS","78","ON_PCP_TSS","N/A","Terminal","N/A","Hydro One Networks Inc.","78","48.465893","62","-81.268818","62","306","N/A","ON","N/A","Ontario","N/A","Ontario.b","N/A","NULL","N/A"
"Picton TS","78","ON_PCT_DSS","N/A","Distribution","N/A","Hydro One Networks Inc.","78","44.057379","62","-77.151230","62","90","N/A","ON","N/A","Ontario","N/A","Ontario.a","N/A","NULL","N/A"
"PEC Halton Hills JCT","78","ON_PEC_JCT","N/A","Junction","N/A","Hydro One Networks Inc.","78","43.552925","62","-79.831165","62","190","N/A","ON","N/A","Ontario","N/A","Ontario.a","N/A","NULL","N/A"
"Pedley JCT","78","ON_PED_JCT","N/A","Junction","N/A","Hydro One Networks Inc.","78","46.519166","62","-80.562428","62","247","N/A","ON","N/A","Ontario","N/A","Ontario.b","N/A","NULL","N/A"
"Pelham JCT","78","ON_PEL_JCT","N/A","Junction","N/A","Hydro One Networks Inc.","78","43.081215","62","-79.393847","62","180","N/A","ON","N/A","Ontario","N/A","Ontario.a","N/A","Location approximate","N/A"
"Pembroke TS","78","ON_PEM_DSS","N/A","Distribution","N/A","Hydro One Networks Inc.","78","45.784995","62","-77.143431","62","139","N/A","ON","N/A","Ontario","N/A","Ontario.a","N/A","NULL","N/A"
"Perrault Falls DS","78","ON_PER_DSS","N/A","Distribution","N/A","Hydro One Networks Inc.","78","50.393314","62","-93.084062","62","392","N/A","ON","N/A","Ontario","N/A","Ontario.b","N/A","NULL","N/A"
"Petawawa DS","78","ON_PET_DSS","N/A","Distribution","N/A","Hydro One Networks Inc.","78","45.905082","62","-77.259566","62","112","N/A","ON","N/A","Ontario","N/A","Ontario.a","N/A","NULL","N/A"
"Petawawa JCT","78","ON_PET_JCT","N/A","Junction","N/A","Hydro One Networks Inc.","78","45.887601","62","-77.257816","62","140","N/A","ON","N/A","Ontario","N/A","Ontario.a","N/A","NULL","N/A"
"Pinard JCT #2","78","ON_PI2_JCT","N/A","Junction","N/A","Hydro One Networks Inc.","78","49.855984","62","-81.581650","62","211","N/A","ON","N/A","Ontario","N/A","Ontario.b","N/A","NULL","N/A"
"Pic DS","78","ON_PIC_DSS","N/A","Distribution","N/A","Hydro One Networks Inc.","78","48.739387","62","-86.355523","62","302","N/A","ON","N/A","Ontario","N/A","Ontario.b","N/A","NULL","N/A"
"Pic JCT","78","ON_PIC_JCT","N/A","Junction","N/A","Hydro One Networks Inc.","78","48.776643","62","-86.410235","62","249","N/A","ON","N/A","Ontario","N/A","Ontario.b","N/A","NULL","N/A"
"Pinard JCT","78","ON_PIN_JCT","N/A","Junction","N/A","Hydro One Networks Inc.","78","49.852599","62","-81.598868","62","219","N/A","ON","N/A","Ontario","N/A","Ontario.b","N/A","NULL","N/A"
"Pinard TS","78","ON_PIN_TSS","N/A","Terminal","N/A","Hydro One Networks Inc.","78","49.851819","62","-81.598877","62","219","N/A","ON","N/A","Ontario","N/A","Ontario.b","N/A","NULL","N/A"
"Pickering A SS","78","ON_PKA_SWS","N/A","Switching","N/A","Hydro One Networks Inc.","78","43.811875","62","-79.068507","62","74","N/A","ON","N/A","Ontario","N/A","Ontario.a","N/A","NULL","N/A"
"Pickering B SS","78","ON_PKB_SWS","N/A","Switching","N/A","Hydro One Networks Inc.","78","43.811302","62","-79.063035","62","77","N/A","ON","N/A","Ontario","N/A","Ontario.a","N/A","NULL","N/A"
"Pikangikum TS","78","ON_PKG_TSS","N/A","Distribution","N/A","WPLP","Single references: ['WPLP. 2018. Application for Leave to Construct.']","51.768403","62","-93.833874","62","339","N/A","ON","N/A","Ontario","N/A","Ontario.b","N/A","NULL","N/A"
"Parkhill TS","78","ON_PKH_TSS","N/A","Terminal","N/A","Hydro One Networks Inc.","78","43.122863","62","-81.580876","62","220","N/A","ON","N/A","Ontario","N/A","Ontario.a","N/A","NULL","N/A"
"Pickle Lake SS","78","ON_PKL_SWS","N/A","Switching","N/A","Hydro One Networks Inc.","78","51.483562","62","-90.158122","62","340","N/A","ON","N/A","Ontario","N/A","Ontario.b","N/A","NULL","N/A"
"Parkway JCT","78","ON_PKW_JCT","N/A","Junction","N/A","Hydro One Networks Inc.","78","43.841158","62","-79.338670","62","183","N/A","ON","N/A","Ontario","N/A","Ontario.a","N/A","NULL","N/A"
"Parkway TS","78","ON_PKW_TSS","N/A","Terminal","N/A","Hydro One Networks Inc.","78","43.838167","62","-79.337334","62","183","N/A","ON","N/A","Ontario","N/A","Ontario.a","N/A","NULL","N/A"
"Placer JCT","78","ON_PLC_JCT","N/A","Junction","N/A","Hydro One Networks Inc.","78","51.483719","62","-90.155894","62","340","N/A","ON","N/A","Ontario","N/A","Ontario.b","N/A","NULL","N/A"
"Pleasant TS","78","ON_PLE_DSS","N/A","Distribution","N/A","Hydro One Networks Inc.","78","43.680361","62","-79.802221","62","234","N/A","ON","N/A","Ontario","N/A","Ontario.a","N/A","NULL","N/A"
"Poplar Hill TS","78","ON_PLH_DSS","N/A","Distribution","N/A","WPLP","Single references: ['WPLP. 2018. Application for Leave to Construct.']","52.111334","62","-94.245947","62","332","N/A","ON","N/A","Ontario","N/A","Ontario.b","N/A","NULL","N/A"
"Poplar Hill SS","78","ON_PLH_SWS","N/A","Switching","N/A","WPLP","Single references: ['WPLP. 2018. Application for Leave to Construct.']","52.088293","62","-93.818596","62","350","N/A","ON","N/A","Ontario","N/A","Ontario.b","N/A","NULL","N/A"
"Plank Road JCT","78","ON_PLK_JCT","N/A","Junction","N/A","Hydro One Networks Inc.","78","42.949937","62","-82.368414","62","186","N/A","ON","N/A","Ontario","N/A","Ontario.a","N/A","NULL","N/A"
"Palmerston TS","78","ON_PLM_DSS","N/A","Distribution","N/A","Hydro One Networks Inc.","78","43.836239","62","-80.827079","62","399","N/A","ON","N/A","Ontario","N/A","Ontario.a","N/A","NULL","N/A"
"Port Alma WF GS","78","ON_PMA_GSS","N/A","Generation","N/A","Hydro One Networks Inc.","78","42.268139","62","-82.327646","62","182","N/A","ON","N/A","Ontario","N/A","Ontario.a","N/A","NULL","N/A"
"Panabrasives TS","78","ON_PNB_ISS","N/A","Industrial","N/A","Hydro One Networks Inc.","78","42.968875","62","-79.214158","62","179","N/A","ON","N/A","Ontario","N/A","Ontario.a","N/A","NULL","N/A"
"Pancake JCT","78","ON_PNC_JCT","N/A","Junction","N/A","Hydro One Networks Inc.","78","44.343881","62","-77.442538","62","161","N/A","ON","N/A","Ontario","N/A","Ontario.a","N/A","NULL","N/A"
"Portal JCT","78","ON_POR_JCT","N/A","Junction","N/A","Hydro One Networks Inc.","78","43.121073","62","-79.082780","62","158","N/A","ON","N/A","Ontario","N/A","Ontario.a","N/A","NULL","N/A"
"Power JCT","78","ON_POW_JCT","N/A","Junction","N/A","Hydro One Networks Inc.","78","49.065086","62","-81.048082","62","274","N/A","ON","N/A","Ontario","N/A","Ontario.b","N/A","Location approximate","N/A"
"Pine Portage SS","78","ON_PPT_SWS","N/A","Switching","N/A","Hydro One Networks Inc.","78","49.307386","62","-88.311612","62","247","N/A","ON","N/A","Ontario","N/A","Ontario.b","N/A","NULL","N/A"
"Preston TS","78","ON_PRE_DSS","N/A","Distribution","N/A","Hydro One Networks Inc.","78","43.412375","62","-80.332405","62","289","N/A","ON","N/A","Ontario","N/A","Ontario.a","N/A","NULL","N/A"
"Preston JCT","78","ON_PRE_JCT","N/A","Junction","N/A","Hydro One Networks Inc.","78","43.377432","62","-80.296278","62","284","N/A","ON","N/A","Ontario","N/A","Ontario.a","N/A","NULL","N/A"
"Parry Sound TS","78","ON_PRS_DSS","N/A","Distribution","N/A","Hydro One Networks Inc.","78","45.302296","62","-79.944545","62","215","N/A","ON","N/A","Ontario","N/A","Ontario.a","N/A","NULL","N/A"
"Parry Sound JCT","78","ON_PRS_JCT","N/A","Junction","N/A","Hydro One Networks Inc.","78","45.302312","62","-79.938891","62","221","N/A","ON","N/A","Ontario","N/A","Ontario.a","N/A","NULL","N/A"
