node_name,node_name_source,node_code,node_code_source,node_type,node_type_source,owner,owner_source,latitude,latitude_source,longitude,longitude_source,elevation,elevation_source,province,province_source,operating_region,operating_region_source,copper_balancing_area,copper_balancing_area_source,notes,notes_source
IPT Montagnais 3,API,QC_NLQC03_IPT,API,Interprovincial,API,NL-QC Border,API,52.101895,API,-65.691972,API,696,API,QC,API,Quebec,API,Quebec.b,API,NULL,API
Normetal,API,QC_NMT_DSS,API,Distribution,API,Hydro QuÃ©bec,API,48.995429,API,-79.373890,API,339,API,QC,API,Quebec,API,Quebec.b,API,NULL,API
Napierville,API,QC_NPR_DSS,API,Distribution,API,Hydro QuÃ©bec,API,45.181466,API,-73.404783,API,50,API,QC,API,Quebec,API,Quebec.a,API,NULL,API
New Richmond,API,QC_NRD_GSS,API,Generation,API,Hydro QuÃ©bec,API,48.201967,API,-65.720387,API,295,API,QC,API,Quebec,API,Quebec.a,API,NULL,API
Normand,API,QC_NRM_DSS,API,Distribution,API,Hydro QuÃ©bec,API,52.774375,API,-67.332934,API,647,API,QC,API,Quebec,API,Quebec.b,API,NULL,API
Normandin,API,QC_NRN_DSS,API,Distribution,API,Hydro QuÃ©bec,API,48.844777,API,-72.511270,API,122,API,QC,API,Quebec,API,Quebec.b,API,NULL,API
Natashquan,API,QC_NTS_DSS,API,Distribution,API,Hydro QuÃ©bec,API,50.227779,API,-61.863183,API,8,API,QC,API,Quebec,API,Quebec.b,API,NULL,API
Nexans Canada Inc.,API,QC_NXC_ISS,API,Industrial,API,Hydro QuÃ©bec,API,45.626431,API,-73.512321,API,17,API,QC,API,Quebec,API,Quebec.a,API,NULL,API
Obalski,API,QC_OBL_DSS,API,Distribution,API,Hydro QuÃ©bec,API,49.877180,API,-74.406636,API,403,API,QC,API,Quebec,API,Quebec.b,API,NULL,API
Obalski JCT,API,QC_OBL_JCT,API,Junction,API,Hydro QuÃ©bec,API,49.791496,API,-74.642133,API,365,API,QC,API,Quebec,API,Quebec.b,API,NULL,API
OVH Cloud Canada,API,QC_OCC_ISS,API,Industrial,API,Hydro QuÃ©bec,API,45.307993,API,-73.896788,API,39,API,QC,API,Quebec,API,Quebec.a,API,NULL,API
Olin,API,QC_OLN_ISS,API,Industrial,API,Hydro QuÃ©bec,API,46.383451,API,-72.373187,API,25,API,QC,API,Quebec,API,Quebec.a,API,Also called Olin Canada,API
Ouimet,API,QC_OMT_DSS,API,Distribution,API,Hydro QuÃ©bec,API,46.134447,API,-74.592562,API,209,API,QC,API,Quebec,API,Quebec.a,API,NULL,API
IPT Dennison 1,API,QC_ONQC01_IPT,API,International,API,ON-QC Border,API,45.214328,API,-74.355416,API,50,API,QC,API,Quebec,API,Quebec.a,API,NULL,API
IPT Dennison 2,API,QC_ONQC02_IPT,API,International,API,ON-QC Border,API,45.214333,API,-74.355422,API,50,API,QC,API,Quebec,API,Quebec.a,API,NULL,API
IPT Beauharnois 1,API,QC_ONQC03_IPT,API,Interprovincial,API,ON-QC Border,API,45.239219,API,-74.388264,API,55,API,QC,API,Quebec,API,Quebec.a,API,NULL,API
IPT Beauharnois 2,API,QC_ONQC04_IPT,API,Interprovincial,API,ON-QC Border,API,45.239565,API,-74.388725,API,55,API,QC,API,Quebec,API,Quebec.a,API,NULL,API
IPT Outaouais 1,API,QC_ONQC05_IPT,API,Interprovincial,API,ON-QC Border,API,45.519744,API,-75.422844,API,54,API,QC,API,Quebec,API,Quebec.a,API,NULL,API
IPT Outaouais 2,API,QC_ONQC06_IPT,API,Interprovincial,API,ON-QC Border,API,45.519743,API,-75.422854,API,54,API,QC,API,Quebec,API,Quebec.a,API,NULL,API
IPT Masson 1,API,QC_ONQC07_IPT,API,Interprovincial,API,ON-QC Border,API,45.519679,API,-75.423526,API,54,API,QC,API,Quebec,API,Quebec.a,API,NULL,API
IPT Masson 2,API,QC_ONQC08_IPT,API,Interprovincial,API,ON-QC Border,API,45.519679,API,-75.423537,API,54,API,QC,API,Quebec,API,Quebec.a,API,NULL,API
IPT Chats Falls 1,API,QC_ONQC09_IPT,API,Interprovincial,API,ON-QC Border,API,45.516802,API,-76.209898,API,64,API,QC,API,Quebec,API,Quebec.a,API,NULL,API
IPT Chats Falls 2,API,QC_ONQC10_IPT,API,Interprovincial,API,ON-QC Border,API,45.516733,API,-76.210258,API,64,API,QC,API,Quebec,API,Quebec.a,API,NULL,API
IPT Chenaux,API,QC_ONQC11_IPT,API,Interprovincial,API,ON-QC Border,API,45.632663,API,-76.679908,API,80,API,QC,API,Quebec,API,Quebec.a,API,NULL,API
IPT Kipawa,API,QC_ONQC12_IPT,API,Interprovincial,API,ON-QC Border,API,46.382250,API,-78.727885,API,172,API,QC,API,Quebec,API,Quebec.b,API,NULL,API
IPT Dymond,API,QC_ONQC13_IPT,API,Interprovincial,API,ON-QC Border,API,47.630348,API,-79.517740,API,177,API,QC,API,Quebec,API,Quebec.b,API,NULL,API
Opinaca-1,API,QC_OP1_TSS,API,Terminal,API,Hydro QuÃ©bec,API,52.368530,API,-76.793811,API,245,API,QC,API,Quebec,API,Quebec.b,API,NULL,API
Opinaca-2,API,QC_OP2_TSS,API,Terminal,API,Hydro QuÃ©bec,API,52.272739,API,-76.746323,API,256,API,QC,API,Quebec,API,Quebec.b,API,NULL,API
Opinaca-3,API,QC_OP3_TSS,API,Terminal,API,Hydro QuÃ©bec,API,52.272398,API,-76.747258,API,256,API,QC,API,Quebec,API,Quebec.b,API,NULL,API
Ormstown,API,QC_ORM_DSS,API,Distribution,API,Hydro QuÃ©bec,API,45.152982,API,-74.026060,API,38,API,QC,API,Quebec,API,Quebec.a,API,NULL,API
Ormstown JCT,API,QC_ORM_JCT,API,Junction,API,Hydro QuÃ©bec,API,45.178994,API,-74.043577,API,37,API,QC,API,Quebec,API,Quebec.a,API,NULL,API
Outardes-2,API,QC_OT2_GSS,API,Generation,API,Hydro QuÃ©bec,API,49.144476,API,-68.389871,API,50,API,QC,API,Quebec,API,Quebec.b,API,NULL,API
Outardes-3,API,QC_OT3_GSS,API,Generation,API,Hydro QuÃ©bec,API,49.557292,API,-68.721667,API,114,API,QC,API,Quebec,API,Quebec.b,API,NULL,API
Outardes-4,API,QC_OT4_GSS,API,Generation,API,Hydro QuÃ©bec,API,49.703688,API,-68.903887,API,304,API,QC,API,Quebec,API,Quebec.b,API,NULL,API
Outardes,API,QC_OTD_TSS,API,Terminal,API,Hydro QuÃ©bec,API,49.727807,API,-68.697789,API,253,API,QC,API,Quebec,API,Quebec.b,API,Disconnect station,API
Outaouais,API,QC_OUT_TSS,API,Terminal,API,Hydro QuÃ©bec,API,45.599702,API,-75.445713,API,149,API,QC,API,Quebec,API,Quebec.a,API,NULL,API
Port-Alfred,API,QC_PAF_DSS,API,Distribution,API,Hydro QuÃ©bec,API,48.332362,API,-70.881883,API,59,API,QC,API,Quebec,API,Quebec.b,API,NULL,API
Papineauville,API,QC_PAP_DSS,API,Distribution,API,Hydro QuÃ©bec,API,45.636198,API,-75.021974,API,108,API,QC,API,Quebec,API,Quebec.a,API,NULL,API
Paquin,API,QC_PAQ_DSS,API,Distribution,API,Hydro QuÃ©bec,API,45.822662,API,-74.051022,API,151,API,QC,API,Quebec,API,Quebec.a,API,NULL,API
Parisville,API,QC_PAR_DSS,API,Distribution,API,Hydro QuÃ©bec,API,46.517143,API,-72.060055,API,44,API,QC,API,Quebec,API,Quebec.a,API,NULL,API
Patriotes,API,QC_PAT_DSS,API,Distribution,API,Hydro QuÃ©bec,API,45.548582,API,-73.937617,API,33,API,QC,API,Quebec,API,Quebec.a,API,NULL,API
Patriotes JCT,API,QC_PAT_JCT,API,Junction,API,Hydro QuÃ©bec,API,45.590143,API,-73.928125,API,41,API,QC,API,Quebec,API,Quebec.a,API,NULL,API
Paugan,API,QC_PAU_GSS,API,Generation,API,Hydro QuÃ©bec,API,45.807827,API,-75.937614,API,118,API,QC,API,Quebec,API,Quebec.a,API,NULL,API
Pierre Boucher,API,QC_PBO_DSS,API,Distribution,API,Hydro QuÃ©bec,API,45.603655,API,-73.424168,API,19,API,QC,API,Quebec,API,Quebec.a,API,NULL,API
PercÃ©,API,QC_PCE_DSS,API,Distribution,API,Hydro QuÃ©bec,API,48.534998,API,-64.345151,API,63,API,QC,API,Quebec,API,Quebec.a,API,NULL,API
Port Cartier,API,QC_PCR_SWS,API,Switching,API,Hydro QuÃ©bec,API,50.049862,API,-66.797925,API,50,API,QC,API,Quebec,API,Quebec.b,API,NULL,API
PÃ©rigny,API,QC_PER_SWS,API,Switching,API,Hydro QuÃ©bec,API,48.165975,API,-70.308265,API,224,API,QC,API,Quebec,API,Quebec.b,API,NULL,API
Produits Forestiers Arbec Inc.,API,QC_PFA_ISS,API,Industrial,API,Hydro QuÃ©bec,API,50.025386,API,-66.821011,API,38,API,QC,API,Quebec,API,Quebec.b,API,NULL,API
Produits Forestiers Arbec Inc. JCT,API,QC_PFA_JCT,API,Junction,API,Hydro QuÃ©bec,API,50.038917,API,-66.809626,API,42,API,QC,API,Quebec,API,Quebec.b,API,NULL,API
Plouffe,API,QC_PLF_DSS,API,Distribution,API,Hydro QuÃ©bec,API,45.556703,API,-73.751117,API,39,API,QC,API,Quebec,API,Quebec.a,API,NULL,API
Plouffe JCT,API,QC_PLF_JCT,API,Junction,API,Hydro QuÃ©bec,API,45.579646,API,-73.775235,API,40,API,QC,API,Quebec,API,Quebec.a,API,NULL,API
Pierre-Le Gardeur JCT,API,QC_PLG_JCT,API,Junction,API,Hydro QuÃ©bec,API,45.774662,API,-73.597600,API,18,API,QC,API,Quebec,API,Quebec.a,API,NULL,API
Pierre-Le Gardeur,API,QC_PLG_TSS,API,Terminal,API,Hydro QuÃ©bec,API,45.736857,API,-73.545484,API,18,API,QC,API,Quebec,API,Quebec.a,API,NULL,API
Plessisville,API,QC_PLS_DSS,API,Distribution,API,Hydro QuÃ©bec,API,46.206880,API,-71.780895,API,186,API,QC,API,Quebec,API,Quebec.a,API,NULL,API
Papier Masson Inc.,API,QC_PMI_ISS,API,Industrial,API,Hydro QuÃ©bec,API,45.540219,API,-75.423235,API,54,API,QC,API,Quebec,API,Quebec.a,API,NULL,API
Palmarolle,API,QC_PML_DSS,API,Distribution,API,Hydro QuÃ©bec,API,48.747616,API,-79.202739,API,278,API,QC,API,Quebec,API,Quebec.b,API,NULL,API
Pandora,API,QC_PND_DSS,API,Distribution,API,Hydro QuÃ©bec,API,48.224522,API,-78.300348,API,345,API,QC,API,Quebec,API,Quebec.b,API,NULL,API
Pandora JCT,API,QC_PND_JCT,API,Junction,API,Hydro QuÃ©bec,API,48.213366,API,-78.320896,API,327,API,QC,API,Quebec,API,Quebec.b,API,NULL,API
Pointe-Noire,API,QC_PNE_ISS,API,Industrial,API,Hydro QuÃ©bec,API,50.156260,API,-66.492372,API,58,API,QC,API,Quebec,API,Quebec.b,API,NULL,API
Poirier,API,QC_POI_DSS,API,Distribution,API,Hydro QuÃ©bec,API,49.430904,API,-78.115331,API,305,API,QC,API,Quebec,API,Quebec.b,API,NULL,API
PÃ©ribonka,API,QC_PRB_GSS,API,Generation,API,Hydro QuÃ©bec,API,49.510826,API,-71.179288,API,232,API,QC,API,Quebec,API,Quebec.b,API,NULL,API
PremiÃ¨re Chute,API,QC_PRC_GSS,API,Generation,API,Hydro QuÃ©bec,API,47.602426,API,-79.451168,API,186,API,QC,API,Quebec,API,Quebec.b,API,NULL,API
Parent,API,QC_PRT_DSS,API,Distribution,API,Hydro QuÃ©bec,API,47.919178,API,-74.600580,API,426,API,QC,API,Quebec,API,Quebec.b,API,NULL,API
Praxair Canada Contrecoeur,API,QC_PRX_ISS,API,Industrial,API,Hydro QuÃ©bec,API,45.825435,API,-73.265705,API,19,API,QC,API,Quebec,API,Quebec.a,API,NULL,API
Praxair Canada Contrecoeur JCT,API,QC_PRX_JCT,API,Junction,API,Hydro QuÃ©bec,API,45.815538,API,-73.247645,API,19,API,QC,API,Quebec,API,Quebec.a,API,NULL,API
PaspÃ©biac,API,QC_PSP_DSS,API,Distribution,API,Hydro QuÃ©bec,API,48.039602,API,-65.292165,API,64,API,QC,API,Quebec,API,Quebec.a,API,NULL,API
PaspÃ©biac JCT,API,QC_PSP_JCT,API,Junction,API,Hydro QuÃ©bec,API,48.067790,API,-65.300074,API,102,API,QC,API,Quebec,API,Quebec.a,API,NULL,API
PentecÃ´te,API,QC_PTC_DSS,API,Distribution,API,Hydro QuÃ©bec,API,49.730647,API,-67.174508,API,2,API,QC,API,Quebec,API,Quebec.b,API,NULL,API
Petite-Nation,API,QC_PTN_TSS,API,Terminal,API,Hydro QuÃ©bec,API,45.654819,API,-75.030970,API,168,API,QC,API,Quebec,API,Quebec.a,API,NULL,API
Provost,API,QC_PVT_DSS,API,Distribution,API,Hydro QuÃ©bec,API,46.595882,API,-73.834955,API,427,API,QC,API,Quebec,API,Quebec.a,API,NULL,API
QuÃ©bec,API,QC_QBC_TSS,API,Terminal,API,Hydro QuÃ©bec,API,46.831007,API,-71.264079,API,22,API,QC,API,Quebec,API,Quebec.a,API,NULL,API
QuÃ©bec Lithium,API,QC_QCL_ISS,API,Industrial,API,Hydro QuÃ©bec,API,48.406368,API,-77.829442,API,421,API,QC,API,Quebec,API,Quebec.b,API,NULL,API
QuÃ©bec Lithium JCT,API,QC_QCL_JCT,API,Junction,API,Hydro QuÃ©bec,API,48.405793,API,-77.836194,API,414,API,QC,API,Quebec,API,Quebec.b,API,NULL,API
INT Massena Dundee,API,QC_QCUS01_INT,API,International,API,QC-US Border,API,44.996951,API,-74.454025,API,61,API,QC,API,Quebec,API,Quebec.a,API,NULL,API
INT Champlain,API,QC_QCUS02_INT,API,International,API,QC-US Border,API,45.010725,API,-73.343146,API,29,API,QC,API,Quebec,API,Quebec.a,API,NULL,API
INT Highgate,API,QC_QCUS03_INT,API,International,API,QC-US Border,API,45.014169,API,-72.968183,API,92,API,QC,API,Quebec,API,Quebec.a,API,NULL,API
INT Derby,API,QC_QCUS04_INT,API,International,API,QC-US Border,API,45.005626,API,-72.109231,API,304,API,QC,API,Quebec,API,Quebec.a,API,NULL,API
INT Sandy Pond 1,API,QC_QCUS05_INT,API,International,API,QC-US Border,API,45.011385,API,-71.736537,API,485,API,QC,API,Quebec,API,Quebec.a,API,NULL,API
INT Sandy Pond 2,API,QC_QCUS06_INT,API,International,API,QC-US Border,API,45.011385,API,-71.736516,API,485,API,QC,API,Quebec,API,Quebec.a,API,NULL,API
INT Maine,API,QC_QCUS07_INT,API,International,API,QC-US Border,API,45.515639,API,-70.720997,API,701,API,QC,API,Quebec,API,Quebec.a,API,NULL,API
Qit-Fer-et-Titane,API,QC_QFT_ISS,API,Industrial,API,Hydro QuÃ©bec,API,46.042740,API,-73.138399,API,17,API,QC,API,Quebec,API,Quebec.a,API,NULL,API
Quyon,API,QC_QUY_TSS,API,Terminal,API,Hydro QuÃ©bec,API,45.544123,API,-76.198305,API,92,API,QC,API,Quebec,API,Quebec.a,API,NULL,API
Quevillon,API,QC_QVN_DSS,API,Distribution,API,Hydro QuÃ©bec,API,49.006106,API,-76.952881,API,298,API,QC,API,Quebec,API,Quebec.b,API,NULL,API
Radisson,API,QC_RAD_TSS,API,Terminal,API,Hydro QuÃ©bec,API,53.726127,API,-77.740133,API,179,API,QC,API,Quebec,API,Quebec.b,API,NULL,API
Ramezay,API,QC_RAM_DSS,API,Distribution,API,Hydro QuÃ©bec,API,46.150351,API,-73.426459,API,121,API,QC,API,Quebec,API,Quebec.a,API,NULL,API
Ramezay JCT,API,QC_RAM_JCT,API,Junction,API,Hydro QuÃ©bec,API,46.153403,API,-73.422241,API,101,API,QC,API,Quebec,API,Quebec.a,API,NULL,API
Rayonier A.M. Canada Inc.,API,QC_RAMC_ISS,API,Industrial,API,Hydro QuÃ©bec,API,46.713110,API,-79.097570,API,201,API,QC,API,Quebec,API,Quebec.b,API,NULL,API
Rayonier A.M. Canada Inc. JCT,API,QC_RAMC_JCT,API,Junction,API,Hydro QuÃ©bec,API,46.713411,API,-79.091928,API,201,API,QC,API,Quebec,API,Quebec.b,API,NULL,API
Roberval,API,QC_RBV_DSS,API,Distribution,API,Hydro QuÃ©bec,API,48.506847,API,-72.257858,API,171,API,QC,API,Quebec,API,Quebec.b,API,NULL,API
Richelieu,API,QC_RCH_DSS,API,Distribution,API,Hydro QuÃ©bec,API,45.313760,API,-73.277584,API,38,API,QC,API,Quebec,API,Quebec.a,API,NULL,API
Richelieu JCT,API,QC_RCH_JCT,API,Junction,API,Hydro QuÃ©bec,API,45.433851,API,-73.424404,API,18,API,QC,API,Quebec,API,Quebec.a,API,NULL,API
Rockfield,API,QC_RCK_DSS,API,Distribution,API,Hydro QuÃ©bec,API,45.439117,API,-73.656729,API,35,API,QC,API,Quebec,API,Quebec.a,API,NULL,API
RiviÃ¨re-du-Loup,API,QC_RDL_TSS,API,Terminal,API,Hydro QuÃ©bec,API,47.793180,API,-69.458039,API,132,API,QC,API,Quebec,API,Quebec.a,API,NULL,API
RiviÃ¨re-du-Moulin,API,QC_RDM_GSS,API,Generation,API,Hydro QuÃ©bec,API,47.969593,API,-71.095760,API,823,API,QC,API,Quebec,API,Quebec.b,API,NULL,API
RiviÃ¨re-du-Moulin JCT,API,QC_RDM_JCT,API,Junction,API,Hydro QuÃ©bec,API,47.876917,API,-71.353520,API,710,API,QC,API,Quebec,API,Quebec.b,API,NULL,API
RiviÃ¨re-des-Prairies,API,QC_RDP_DSS,API,Distribution,API,Hydro QuÃ©bec,API,45.590381,API,-73.658493,API,27,API,QC,API,Quebec,API,Quebec.a,API,Underground substation,API
Reed,API,QC_REE_DSS,API,Distribution,API,Hydro QuÃ©bec,API,45.523583,API,-73.712499,API,34,API,QC,API,Quebec,API,Quebec.a,API,NULL,API
Rolland Enterprises Inc.,API,QC_REI_ISS,API,Industrial,API,Hydro QuÃ©bec,API,45.761758,API,-74.004959,API,74,API,QC,API,Quebec,API,Quebec.a,API,NULL,API
Rolland Enterprises Inc. JCT,API,QC_REI_JCT,API,Junction,API,Hydro QuÃ©bec,API,45.757692,API,-74.002467,API,64,API,QC,API,Quebec,API,Quebec.a,API,NULL,API
Resolute Forest Products Alma,API,QC_RFAL_ISS,API,Industrial,API,Hydro QuÃ©bec,API,48.564555,API,-71.658843,API,113,API,QC,API,Quebec,API,Quebec.b,API,NULL,API
Resolute Forest Products Amos,API,QC_RFAM_ISS,API,Industrial,API,Hydro QuÃ©bec,API,48.568175,API,-78.157537,API,331,API,QC,API,Quebec,API,Quebec.b,API,NULL,API
Resolute Forest Products Amos JCT,API,QC_RFAM_JCT,API,Junction,API,Hydro QuÃ©bec,API,48.559954,API,-78.134427,API,300,API,QC,API,Quebec,API,Quebec.b,API,NULL,API
Resolute Forest Products Dolbeau,API,QC_RFDB_ISS,API,Industrial,API,Hydro QuÃ©bec,API,48.879730,API,-72.215752,API,117,API,QC,API,Quebec,API,Quebec.b,API,NULL,API
Resolute Forest Products Gatineau,API,QC_RFGT_ISS,API,Industrial,API,Hydro QuÃ©bec,API,45.481950,API,-75.654216,API,51,API,QC,API,Quebec,API,Quebec.a,API,NULL,API
Resolute Forest Products Gatineau JCT,API,QC_RFGT_JCT,API,Junction,API,Hydro QuÃ©bec,API,45.486811,API,-75.661171,API,55,API,QC,API,Quebec,API,Quebec.a,API,NULL,API
Resolute Forest Products KÃ©nogami,API,QC_RFKG_ISS,API,Industrial,API,Hydro QuÃ©bec,API,48.431259,API,-71.244100,API,95,API,QC,API,Quebec,API,Quebec.b,API,NULL,API
Resolute Forest Products KÃ©nogami 1 JCT,API,QC_RFKG1_JCT,API,Junction,API,Hydro QuÃ©bec,API,48.437636,API,-71.255316,API,100,API,QC,API,Quebec,API,Quebec.b,API,NULL,API
Resolute Forest Products KÃ©nogami 2 JCT,API,QC_RFKG2_JCT,API,Junction,API,Hydro QuÃ©bec,API,48.446791,API,-71.235428,API,59,API,QC,API,Quebec,API,Quebec.b,API,NULL,API
Rigaud,API,QC_RIG_DSS,API,Distribution,API,Hydro QuÃ©bec,API,45.474638,API,-74.315923,API,64,API,QC,API,Quebec,API,Quebec.a,API,NULL,API
Rimouski,API,QC_RIM_TSS,API,Terminal,API,Hydro QuÃ©bec,API,48.407908,API,-68.543069,API,58,API,QC,API,Quebec,API,Quebec.a,API,NULL,API
Royalmount,API,QC_RLM_DSS,API,Distribution,API,Hydro QuÃ©bec,API,45.485633,API,-73.675225,API,47,API,QC,API,Quebec,API,Quebec.a,API,Location approximate; underground substation,API
Romaine-1,API,QC_RM1_GSS,API,Generation,API,Hydro QuÃ©bec,API,50.390086,API,-63.261489,API,61,API,QC,API,Quebec,API,Quebec.b,API,NULL,API
Romaine-2,API,QC_RM2_GSS,API,Generation,API,Hydro QuÃ©bec,API,50.615780,API,-63.176289,API,128,API,QC,API,Quebec,API,Quebec.b,API,NULL,API
Romaine-3,API,QC_RM3_GSS,API,Generation,API,Hydro QuÃ©bec,API,51.113405,API,-63.402875,API,268,API,QC,API,Quebec,API,Quebec.b,API,NULL,API
Romaine-4,API,QC_RM4_GSS,API,Generation,API,Hydro QuÃ©bec,API,51.349728,API,-63.498260,API,503,API,QC,API,Quebec,API,Quebec.b,API,NULL,API
Renaud,API,QC_RND_DSS,API,Distribution,API,Hydro QuÃ©bec,API,45.575774,API,-73.724111,API,35,API,QC,API,Quebec,API,Quebec.a,API,NULL,API
Renaud JCT,API,QC_RND_JCT,API,Junction,API,Hydro QuÃ©bec,API,45.593569,API,-73.751894,API,40,API,QC,API,Quebec,API,Quebec.a,API,NULL,API
Reneault,API,QC_RNT_DSS,API,Distribution,API,Hydro QuÃ©bec,API,48.470353,API,-79.037609,API,305,API,QC,API,Quebec,API,Quebec.b,API,NULL,API
RiviÃ¨re-Nouvelle,API,QC_RNV_GSS,API,Generation,API,Hydro QuÃ©bec,API,48.249686,API,-66.727442,API,477,API,QC,API,Quebec,API,Quebec.a,API,NULL,API
RiviÃ¨re-Nouvelle JCT,API,QC_RNV_JCT,API,Junction,API,Hydro QuÃ©bec,API,48.055497,API,-66.655245,API,55,API,QC,API,Quebec,API,Quebec.a,API,NULL,API
Rolland,API,QC_ROL_DSS,API,Distribution,API,Hydro QuÃ©bec,API,45.756788,API,-74.006141,API,64,API,QC,API,Quebec,API,Quebec.a,API,NULL,API
Rapide-2,API,QC_RP2_GSS,API,Generation,API,Hydro QuÃ©bec,API,47.933491,API,-78.576540,API,283,API,QC,API,Quebec,API,Quebec.b,API,NULL,API
Rapide-7,API,QC_RP7_GSS,API,Generation,API,Hydro QuÃ©bec,API,47.768753,API,-78.311947,API,304,API,QC,API,Quebec,API,Quebec.b,API,NULL,API
Rapide-Blanc,API,QC_RPB_TSS,API,Terminal,API,Hydro QuÃ©bec,API,47.796284,API,-72.973162,API,266,API,QC,API,Quebec,API,Quebec.b,API,NULL,API
Rapide-des-Coeurs,API,QC_RPC_GSS,API,Generation,API,Hydro QuÃ©bec,API,47.787815,API,-73.373740,API,295,API,QC,API,Quebec,API,Quebec.b,API,NULL,API
Rapides-Farmers,API,QC_RPF_GSS,API,Generation,API,Hydro QuÃ©bec,API,45.498749,API,-75.760590,API,60,API,QC,API,Quebec,API,Quebec.a,API,NULL,API
Rapides-des-Iles,API,QC_RPI_GSS,API,Generation,API,Hydro QuÃ©bec,API,47.577221,API,-79.357548,API,212,API,QC,API,Quebec,API,Quebec.b,API,NULL,API
Rapides-des-Quinze,API,QC_RPQ_GSS,API,Generation,API,Hydro QuÃ©bec,API,47.590055,API,-79.294783,API,256,API,QC,API,Quebec,API,Quebec.b,API,NULL,API
Repetigny,API,QC_RPT_DSS,API,Distribution,API,Hydro QuÃ©bec,API,45.734672,API,-73.477308,API,14,API,QC,API,Quebec,API,Quebec.a,API,NULL,API
Rosemont,API,QC_RSM_DSS,API,Distribution,API,Hydro QuÃ©bec,API,45.541763,API,-73.582187,API,58,API,QC,API,Quebec,API,Quebec.a,API,NULL,API
Roussillon,API,QC_RSN_DSS,API,Distribution,API,Hydro QuÃ©bec,API,45.395490,API,-73.494970,API,21,API,QC,API,Quebec,API,Quebec.a,API,NULL,API
Rosiers,API,QC_RSR_DSS,API,Distribution,API,Hydro QuÃ©bec,API,45.838485,API,-72.005042,API,131,API,QC,API,Quebec,API,Quebec.a,API,NULL,API
RiviÃ¨re-aux-Bouleaux,API,QC_RVB_DSS,API,Distribution,API,Hydro QuÃ©bec,API,50.289632,API,-65.525821,API,73,API,QC,API,Quebec,API,Quebec.b,API,Location approximate,API
RiviÃ¨re-Ã -la-Chaloupe,API,QC_RVC_DSS,API,Distribution,API,Hydro QuÃ©bec,API,50.294521,API,-65.059869,API,76,API,QC,API,Quebec,API,Quebec.b,API,NULL,API
RiviÃ¨re-au-Renard,API,QC_RVD_DSS,API,Distribution,API,Hydro QuÃ©bec,API,48.991632,API,-64.398966,API,61,API,QC,API,Quebec,API,Quebec.a,API,NULL,API
Rouville,API,QC_RVL_DSS,API,Distribution,API,Hydro QuÃ©bec,API,45.532195,API,-73.197685,API,36,API,QC,API,Quebec,API,Quebec.a,API,NULL,API
Rouville JCT,API,QC_RVL_JCT,API,Junction,API,Hydro QuÃ©bec,API,45.505250,API,-73.199964,API,28,API,QC,API,Quebec,API,Quebec.a,API,NULL,API
RiviÃ¨re-aux-Rochers,API,QC_RVR_DSS,API,Distribution,API,Hydro QuÃ©bec,API,50.029889,API,-66.886611,API,45,API,QC,API,Quebec,API,Quebec.b,API,NULL,API
RiviÃ¨re-Sainte-Anne,API,QC_RVS_DSS,API,Distribution,API,Hydro QuÃ©bec,API,48.950322,API,-66.117924,API,298,API,QC,API,Quebec,API,Quebec.a,API,NULL,API
RiviÃ¨re-au-Tonnerre,API,QC_RVT_DSS,API,Distribution,API,Hydro QuÃ©bec,API,50.289248,API,-64.781876,API,50,API,QC,API,Quebec,API,Quebec.b,API,NULL,API
Rouyn,API,QC_RYN_DSS,API,Distribution,API,Hydro QuÃ©bec,API,48.260478,API,-79.026616,API,316,API,QC,API,Quebec,API,Quebec.b,API,NULL,API
Saint-Basile,API,QC_SAB_DSS,API,Distribution,API,Hydro QuÃ©bec,API,45.534047,API,-73.267486,API,12,API,QC,API,Quebec,API,Quebec.a,API,NULL,API
Saint-Basile JCT,API,QC_SAB_JCT,API,Junction,API,Hydro QuÃ©bec,API,45.429688,API,-73.317493,API,18,API,QC,API,Quebec,API,Quebec.a,API,NULL,API
Sainte-Agathe-des-Monts,API,QC_SAG_DSS,API,Distribution,API,Hydro QuÃ©bec,API,46.058911,API,-74.277721,API,364,API,QC,API,Quebec,API,Quebec.a,API,NULL,API
Saguenay,API,QC_SAG_TSS,API,Terminal,API,Hydro QuÃ©bec,API,48.375798,API,-71.286499,API,145,API,QC,API,Quebec,API,Quebec.b,API,NULL,API
Sleeper et Akhurst,API,QC_SAK_ISS,API,Industrial,API,Hydro QuÃ©bec,API,45.111302,API,-71.805995,API,323,API,QC,API,Quebec,API,Quebec.a,API,NULL,API
Saint-Alexandre,API,QC_SAL_DSS,API,Distribution,API,Hydro QuÃ©bec,API,47.679131,API,-69.610391,API,136,API,QC,API,Quebec,API,Quebec.a,API,NULL,API
Saint-Ambroise,API,QC_SAM_DSS,API,Distribution,API,Hydro QuÃ©bec,API,48.542363,API,-71.312356,API,131,API,QC,API,Quebec,API,Quebec.b,API,NULL,API
Saint-Ambroise JCT,API,QC_SAM_JCT,API,Junction,API,Hydro QuÃ©bec,API,48.519040,API,-71.217353,API,127,API,QC,API,Quebec,API,Quebec.b,API,NULL,API
Sainte-Anne-des-Plaines,API,QC_SAP_DSS,API,Distribution,API,Hydro QuÃ©bec,API,45.731595,API,-73.823960,API,55,API,QC,API,Quebec,API,Quebec.a,API,NULL,API
